path,family,heading_count,headings,historical_status_signals,reading_status
research/paper/TARGET_A_MANUSCRIPT_ARCHITECTURE.md,historical_paper_packages,15,Target A Manuscript Architecture | 1. Introduction | 2. Signed Circulants and Flux Coordinates | 3. The Smallest Counterexample | 4. Periodic Construction and Floquet Reduction | 5. Exact Period-8 Spectral Edge | 6. The Eight-Barrier and Structural Optimum | 7. General-Period Closed-Walk Obstructions | 8. The Low-Period Spectral Frontier | 9. Computer-Assisted Verification | 10. Discussion and Open Problems | Open Problems | Appendices | Supplement | Submission Preflight,5:Gate: **TARGET_A_MANUSCRIPT_READY**,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_METADATA_SUGGESTIONS.md,historical_paper_packages,3,Target A Metadata Suggestions | Keyword candidates | MSC 2020 classification,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_NOTATION.md,historical_paper_packages,6,Target A Notation Freeze | Graph and Signing | Flux Coordinates | Periodic Spectrum | Closed-Walk Quantities | Equivalence Boundary,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_PRE_SUBMISSION_NOVELTY_REFRESH_PLAN.md,historical_paper_packages,1,Target A Pre-Submission Novelty Refresh Plan,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_PROOF_CLASSIFICATION.md,historical_paper_packages,6,Target A Proof Classification | Pure Analytic Core | Hybrid Analytic and Finite-Symbolic Proofs | Finite Computer-Assisted Boundary | Independent Verification | Trust Boundary,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_PROOF_COMPRESSION.md,historical_paper_packages,9,Target A Proof Compression | Theorem A: Smallest Counterexample | Theorem B: Infinite Counterexample Family | Theorem C: Exact Period-8 Spectral Edge | Theorem D: Period-8 Flux Classification | Theorem E: General-Period Moment Obstruction | Theorem F: Low-Period Frontier | Reproducibility Placement | Frozen Omissions,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_PUBLICATION_LATEX_STATUS.md,historical_paper_packages,6,Target A Publication LaTeX Status | Mathematical freeze | Reconstruction gate | Metadata | Builds | Independent review and tests,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_PUBLICATION_VISUAL_AUDIT.md,historical_paper_packages,3,Target A Publication PDF Visual Audit | Method | Results,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_RELATED_WORK_MATRIX.md,historical_paper_packages,3,Target A Related-Work Matrix | Novelty Positioning by Result | Search Conclusion,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_REPRODUCIBILITY_STATEMENT.md,historical_paper_packages,1,Target A Reproducibility Statement,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_REVIEWER_TWO_PUBLICATION_REVIEW.md,historical_paper_packages,4,Reviewer Two Publication Presentation Review | Scope | Initial findings and disposition | Final counts,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_THEOREM_DEPENDENCY_GRAPH.md,historical_paper_packages,2,Target A Theorem Dependency Graph | Deletion Audit,,headings_and_status_scan_not_full_semantic_review
research/paper/TARGET_A_VISUAL_AUDIT_MAJOR_REVISION.md,historical_paper_packages,3,Target A Major-Revision Visual Audit | Artifacts Inspected | Checks,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/00_NARRATIVE_AND_SOURCE_MAP.md,historical_paper_packages,5,Narrative and Source Map | Narrative | Theorem Map | Section Sources | Writing Constraints,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/01_TITLE_AND_ABSTRACT.md,historical_paper_packages,3,Title and Abstract | Title Candidates | Abstract,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/02_INTRODUCTION.md,historical_paper_packages,5,1. Introduction | 1.1 Main results | 1.2 Proof strategy | 1.3 Scope and public status | 1.4 Organization,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/03_PRELIMINARIES.md,historical_paper_packages,7,"2. Signed Circulants and Flux Coordinates | 2.1 Signed adjacency matrices and switching | 2.2 Hamilton gauge, triangle flux, and quadrilateral flux | 2.3 Floquet matrices | 2.4 Operator equivalences | 2.5 Closed-walk moments | 2.6 Distinguished constants",,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/04_SMALLEST_COUNTEREXAMPLE.md,historical_paper_packages,4,3. The Smallest Counterexample | 3.1 The order-32 signing | 3.2 Exhaustive exclusion below 32 | 3.3 Proof of Theorem A,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/05_PERIODIC_FLOQUET.md,historical_paper_packages,5,4. Periodic Construction and Floquet Reduction | 4.1 The eight-site fiber | 4.2 Exact determinant | 4.3 A uniform rational bound | 4.4 Comparison with the conjectured threshold,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/06_PERIOD8_SPECTRAL_EDGE.md,historical_paper_packages,5,5. The Exact Period-Eight Spectral Edge | 5.1 The endpoint roots | 5.2 Sharp positivity and uniqueness | 5.3 Monotonicity of the top band | 5.4 Finite holonomies,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/07_EIGHT_BARRIER.md,historical_paper_packages,8,6. The Eight-Barrier and Structural Optimum | 6.1 Squaring the operator | 6.2 The all-negative baseline | 6.3 The first three moments at period eight | 6.4 Four or more defects | 6.5 Two defects | 6.6 Proof of the trichotomy | 6.7 Chiral structure of the target,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/08_GENERAL_PERIOD.md,historical_paper_packages,5,7. General-Period Closed-Walk Obstructions | 7.1 From closed walks to flux monomials | 7.2 Exact closed-word collection | 7.3 Necessary conditions at the eight-barrier | 7.4 Relation to the period-eight mechanism,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/09_LOW_PERIOD_FRONTIER.md,historical_paper_packages,4,8. The Low-Period Spectral Frontier | 8.1 Complete phase space | 8.2 Exact exclusion scheme | 8.3 Completeness accounting,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/10_COMPUTATIONAL_VERIFICATION.md,historical_paper_packages,6,9. Computer-Assisted Verification | 9.1 Proof classification | 9.2 Exactness of finite decisions | 9.3 Minimality computation | 9.4 Low-period computation | 9.5 Reproducible environment and trust limits,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/11_DISCUSSION.md,historical_paper_packages,1,10. Discussion and Open Problems,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/12_APPENDIX_ORBIT_COMPLETENESS.md,historical_paper_packages,5,Appendix A. Quotient and Orbit Completeness | A.1 Switching coordinates | A.2 Burnside count for legal flux words | A.3 Explicit representative-set equality | A.4 Finite minimality coverage,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/13_APPENDIX_EXACT_CERTIFICATES.md,historical_paper_packages,5,Appendix B. Exact Classification and Residual Certificates | B.1 Period-eight orbit table | B.2 Five low-period residual certificates | B.3 Exact two-defect moment table | B.4 The order-32 positive-definiteness cross-check,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/14_APPENDIX_COMPUTATION.md,historical_paper_packages,6,Appendix C. Computational Protocol | C.1 Reference environment | C.2 Fast verification | C.3 Slow generator audits | C.4 Regeneration versus integrity replay | C.5 Negative tests,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/15_REFERENCES.md,historical_paper_packages,1,References,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/TARGET_A_MANUSCRIPT_GUIDE_CN.md,historical_paper_packages,13,Target A 论文中文阅读指南 | 摘要 | 第 1 节：引言 | 第 2 节：预备知识 | 第 3 节：最小反例 | 第 4 节：周期构造与 Floquet | 第 5 节：精确 period-8 band edge | 第 6 节：Eight-barrier | 第 7 节：一般周期 | 第 8 节：低周期前沿 | 第 9 节：计算辅助验证 | 第 10 节：讨论 | 附录 A-C,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/TARGET_A_MANUSCRIPT_V1.md,historical_paper_packages,67,"Counterexamples and Flux-Phase Structure for Signed Circulant Graphs | 1. Introduction | 1.1 Main results | 1.2 Proof strategy | 1.3 Scope and public status | 1.4 Organization | 2. Signed Circulants and Flux Coordinates | 2.1 Signed adjacency matrices and switching | 2.2 Hamilton gauge, triangle flux, and quadrilateral flux | 2.3 Floquet matrices | 2.4 Operator equivalences | 2.5 Closed-walk moments | 2.6 Distinguished constants | 3. The Smallest Counterexample | 3.1 The order-32 signing | 3.2 Exhaustive exclusion below 32 | 3.3 Proof of Theorem A | 4. Periodic Construction and Floquet Reduction | 4.1 The eight-site fiber | 4.2 Exact determinant | 4.3 A uniform rational bound | 4.4 Comparison with the conjectured threshold | 5. The Exact Period-Eight Spectral Edge | 5.1 The endpoint roots | 5.2 Sharp positivity and uniqueness | 5.3 Monotonicity of the top band | 5.4 Finite holonomies | 6. The Eight-Barrier and Structural Optimum | 6.1 Squaring the operator | 6.2 The all-negative baseline | 6.3 The first three moments at period eight | 6.4 Four or more defects | 6.5 Two defects | 6.6 Proof of the trichotomy | 6.7 Chiral structure of the target | 7. General-Period Closed-Walk Obstructions | 7.1 From closed walks to flux monomials | 7.2 Exact closed-word collection | 7.3 Necessary conditions at the eight-barrier | 7.4 Relation to the period-eight mechanism | 8. The Low-Period Spectral Frontier | 8.1 Complete phase space | 8.2 Exact exclusion scheme | 8.3 Completeness accounting | 9. Computer-Assisted Verification | 9.1 Proof classification | 9.2 Exactness of finite decisions | 9.3 Minimality computation | 9.4 Low-period computation | 9.5 Reproducible environment and trust limits | 10. Discussion and Open Problems | Appendix A. Quotient and Orbit Completeness | A.1 Switching coordinates | A.2 Burnside count for legal flux words | A.3 Explicit representative-set equality | A.4 Finite minimality coverage | Appendix B. Exact Classification and Residual Certificates | B.1 Period-eight orbit table | B.2 Five low-period residual certificates | B.3 The order-32 positive-definiteness certificate | Appendix C. Computational Protocol | C.1 Reference environment | C.2 Fast verification | C.3 Slow generator audits | C.4 Regeneration versus integrity replay | C.5 Negative tests | References",,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_md/TARGET_A_MANUSCRIPT_V2.md,historical_paper_packages,68,"Counterexamples and Flux-Phase Structure for Signed Circulant Graphs | 1. Introduction | 1.1 Main results | 1.2 Proof strategy | 1.3 Scope and public status | 1.4 Organization | 2. Signed Circulants and Flux Coordinates | 2.1 Signed adjacency matrices and switching | 2.2 Hamilton gauge, triangle flux, and quadrilateral flux | 2.3 Floquet matrices | 2.4 Operator equivalences | 2.5 Closed-walk moments | 2.6 Distinguished constants | 3. The Smallest Counterexample | 3.1 The order-32 signing | 3.2 Exhaustive exclusion below 32 | 3.3 Proof of Theorem A | 4. Periodic Construction and Floquet Reduction | 4.1 The eight-site fiber | 4.2 Exact determinant | 4.3 A uniform rational bound | 4.4 Comparison with the conjectured threshold | 5. The Exact Period-Eight Spectral Edge | 5.1 The endpoint roots | 5.2 Sharp positivity and uniqueness | 5.3 Monotonicity of the top band | 5.4 Finite holonomies | 6. The Eight-Barrier and Structural Optimum | 6.1 Squaring the operator | 6.2 The all-negative baseline | 6.3 The first three moments at period eight | 6.4 Four or more defects | 6.5 Two defects | 6.6 Proof of the trichotomy | 6.7 Chiral structure of the target | 7. General-Period Closed-Walk Obstructions | 7.1 From closed walks to flux monomials | 7.2 Exact closed-word collection | 7.3 Necessary conditions at the eight-barrier | 7.4 Relation to the period-eight mechanism | 8. The Low-Period Spectral Frontier | 8.1 Complete phase space | 8.2 Exact exclusion scheme | 8.3 Completeness accounting | 9. Computer-Assisted Verification | 9.1 Proof classification | 9.2 Exactness of finite decisions | 9.3 Minimality computation | 9.4 Low-period computation | 9.5 Reproducible environment and trust limits | 10. Discussion and Open Problems | Appendix A. Quotient and Orbit Completeness | A.1 Switching coordinates | A.2 Burnside count for legal flux words | A.3 Explicit representative-set equality | A.4 Finite minimality coverage | Appendix B. Exact Classification and Residual Certificates | B.1 Period-eight orbit table | B.2 Five low-period residual certificates | B.3 Exact two-defect moment table | B.4 The order-32 positive-definiteness cross-check | Appendix C. Computational Protocol | C.1 Reference environment | C.2 Fast verification | C.3 Slow generator audits | C.4 Regeneration versus integrity replay | C.5 Negative tests | References",,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_period8_rebuild/CURRENT_STATUS_AND_CONSTRUCTION_REQUIREMENTS.md,historical_paper_packages,10,Period-eight article: current-status and construction control | 1. Source hierarchy for this article | 2. What is currently established | 2.1 Main analytic conclusion | 2.2 Analytic package | 2.3 Formal verification status | 3. Material that is not current for this article | 4. Required construction inputs before drafting a submission manuscript | 5. Construction rules after article work begins | 6. Immediate next work,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_period8_rebuild/JGT_DETAILED_WRITING_PLAN.md,historical_paper_packages,48,"Detailed JGT writing plan: the period-eight analytic counterexample paper | Editorial target | Front matter | Title candidates | Abstract (180--220 words) | Keywords | 1. Introduction and main theorem (850--1,000 words) | 1.1 The fixed-graph signing problem | 1.2 The twisted candidate and the conjecture | 1.3 Main theorem and consequence | 1.4 Proof mechanism and article map | 2. Gauge coordinates and finite Bloch decomposition (950--1,100 words) | 2.1 Switching and Hamilton gauge | 2.2 Finite cells and allowed phases | 2.3 The selected period-eight phase | 3. The chiral period-eight fiber (1,350--1,550 words) | 3.1 The eight-site fiber | 3.2 Chiral involution | 3.3 The off-diagonal reduction | 3.4 The two-by-two determinant | 3.5 Exact fiber edge | 4. Uniform polynomial certificate (800--950 words) | 4.1 Monotonicity in the phase parameter | 4.2 The positive expansion | 4.3 Finite-fiber corollary | 5. The infinite counterexample family (900--1,050 words) | 5.1 The twisted shifted-grid calculation | 5.2 The finite benchmark formula | 5.3 Strict comparison and proof of Theorem 1.1 | 5.4 Supplementary formal verification | 6. Why period eight is distinguished (850--1,000 words) | 6.1 The local square identity | 6.2 The period-eight trichotomy | 6.3 The three finite recurrence cases | 7. General periodic defect obstruction (650--800 words) | 7.1 Phase-averaged moments | 7.2 Consequences below the eight barrier | 7.3 Relation to the period-eight phase | 8. Conclusion and scope (250--350 words) | 8.1 What is proved | 8.2 What remains open | Figures and tables | Figure 1. The eight-site quotient cell (recommended) | Figure 2. Chiral pairing schematic (optional; include only if Figure 1 | Table 1. Exact recurrence excesses (required if Section 6 is retained) | No numerical spectral plots | Evidence and source map | Draft quality gates",,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_period8_rebuild/PAPER_CONFIGURATION_RECORD.md,historical_paper_packages,2,Paper Configuration Record | Compact article architecture,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_period8_rebuild/REFERENCE_WORKLIST.md,historical_paper_packages,5,"JGT-first reference worklist | Verified, minimum-use items | JGT preparation facts verified on 2026-09-04 | Still required before inserting references into the manuscript | Sources checked",,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_period8_rebuild/manuscript_en.md,historical_paper_packages,10,A period-eight analytic counterexample family for signed spectral-radius minimization | 1. Introduction and main theorem | 2. Gauge coordinates and finite Bloch decomposition | 3. The chiral period-eight fiber | 4. Uniform polynomial certificate | 5. Infinite counterexample family | 6. Why period eight is distinguished | 7. General periodic defect obstruction | 8. Conclusion and scope | Supplementary verification statement,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_period8_rebuild/manuscript_zh.md,historical_paper_packages,10,周期八解析反例族：带符号谱半径极小化 | 1. 引言与主定理 | 2. 规范坐标与有限 Bloch 分解 | 3. 手性周期八 fiber | 4. 一致多项式证书 | 5. 无穷反例族 | 6. 为什么周期八特殊 | 7. 一般周期 defect 障碍 | 8. 结论与范围 | Lean 说明,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_period8_rebuild/sections_2_to_5_draft.md,historical_paper_packages,6,Draft text for Sections 2--5 | 2. Gauge coordinates and finite Bloch decomposition | 3. The chiral period-eight fiber | 4. Uniform polynomial certificate | 5. Infinite counterexample family | Formal-verification note,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_period8_rebuild/sections_6_to_7_draft.md,historical_paper_packages,3,Draft text for Sections 6--7 | 6. Why period eight is distinguished | 7. General periodic defect obstruction,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_period8_rebuild/theorem_dependency_map.md,historical_paper_packages,6,Period-eight manuscript dependency map | Main theorem | Human-readable chain | Lean coverage | Excluded from the manuscript kernel | Structural sections outside the Lean kernel,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_tex_pub/README.md,historical_paper_packages,1,Target A publication LaTeX,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_tex_pub_zh/README.md,historical_paper_packages,1,Target A 中文数学期刊通用投稿母版,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_tex_task58/README.md,historical_paper_packages,1,Task 58 manuscript,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_tex_task58_supplement/README.md,historical_paper_packages,3,Task 58 supplementary material | Contents | Build,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_tex_task59/README.md,historical_paper_packages,1,Task 59 submission revision,,headings_and_status_scan_not_full_semantic_review
research/paper/manuscript_tex_task59_supplement/README.md,historical_paper_packages,3,Task 59 supplementary material | Contents | Build,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/00_registry/COMPUTER_ASSISTED_BOUNDARY.md,historical_paper_packages,7,Canonical Registry Computer-Assisted Boundary | What The Registry Itself Uses | Required Four-Part Boundary | Essential Finite Families | Floating-Point Boundary | Non-Promoted Computations | Rank-Two Safety,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/00_registry/DEPENDENCIES.md,historical_paper_packages,8,Canonical Registry Dependencies | Normative Files | Mathematical Source Families | Finite order classification | Reference phase and charge | G6 and separated interfaces | Single gaps and supporting structure | Baseline And Freeze,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/00_registry/FULL_PROOF.md,historical_paper_packages,8,Full Proof Of Registry Validity | 1. Stable And Disjoint Namespace | 2. Evidence Assignment | 3. Mathematical Closure | 4. Exhaustiveness Of The Main Classification Node | 5. Rank-Two Consistency | 6. Quantifier Safety | 7. Editorial Closure,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/00_registry/PROOF_OVERVIEW.md,historical_paper_packages,9,Canonical Registry Proof Overview | Purpose | Construction | Mathematical reduction | Finite exact objects | Machine verification | Consequence | Critical Corrections Preserved | Boundary,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/00_registry/REFEREE_CHECKLIST.md,historical_paper_packages,8,Canonical Registry Referee Checklist | Statements And Scope | Rank And Multiplicity | Mathematical Dependencies | Computer-Assisted Proofs | Editorial Placement | Canonical Files | Verdict,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/00_registry/THEOREM_STATEMENT.md,historical_paper_packages,3,Canonical Registry Statement | Registry Contract | Scope,3:Status: `CANONICAL_CURRENT`.,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/01_even_order_classification/CANDIDATE_ATTAINMENT_LEMMA.md,historical_paper_packages,3,Candidate Attainment Lemma | Proof | Role in the classification,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/01_even_order_classification/COMPUTER_ASSISTED_BOUNDARY.md,historical_paper_packages,10,"Computer-Assisted Boundary | Formal pattern | Boundary by region | Even orders 8 through 30 | Order 32 | Orders 34, 36, 38, 42, 44, 46 | Order 40 | Even orders 48 through 238 | Even orders at least 240 | Independent entry points",,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/01_even_order_classification/DEPENDENCIES.md,historical_paper_packages,5,Dependencies | Mathematical dependency graph | Logical inputs | Provenance appendix | Artifact hashes,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/01_even_order_classification/FULL_PROOF.md,historical_paper_packages,9,Full Proof | 1. Certificate principles | 2. The distinguished candidate attains the threshold | 3. Even orders from 8 through 30 | 4. Order 32 | 5. Orders 34 through 46 | 6. Finite bridge from 48 to 238 | 7. Analytic tail | 8. Exhaustion,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/01_even_order_classification/PROOF_OVERVIEW.md,historical_paper_packages,4,Proof Overview | Six proof regions | Repeated rational threshold bound | Human and machine roles,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/01_even_order_classification/REFEREE_CHECKLIST.md,historical_paper_packages,5,Referee Checklist | Statement and exhaustion | Exactness | Small finite-state interval | Reproducibility and scope,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/01_even_order_classification/THEOREM_STATEMENT.md,historical_paper_packages,4,Complete Truth Classification at Even Order | Setting | Main theorem | Exhaustive partition,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/02_small_order_34_46/COMPUTER_ASSISTED_BOUNDARY.md,historical_paper_packages,8,Computer-Assisted Boundary | Finite proposition verified | Local finite object | Global finite object | Human completeness boundary | Order-40 boundary | Fail-closed behavior | Reproduction,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/02_small_order_34_46/DEPENDENCIES.md,historical_paper_packages,5,Dependencies | Mathematical dependency graph | Mathematical inputs | Provenance appendix | Record-count correction,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/02_small_order_34_46/FULL_PROOF.md,historical_paper_packages,7,Full Proof | 1. Switching normal form | 2. Local compression and exclusion | 3. Exact threshold selection | 4. Parity-lifted de Bruijn completeness | 5. Terminal records | 6. Separate order-40 counterexample,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/02_small_order_34_46/PROOF_OVERVIEW.md,historical_paper_packages,6,Proof Overview | Normal form | Local exclusion | Global closure | Exact outcome | Order 40,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/02_small_order_34_46/REFEREE_CHECKLIST.md,historical_paper_packages,7,Referee Checklist | Normal form | Local lemma | Finite-state completeness | Terminals | Order 40 | Boundary and scope,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/02_small_order_34_46/THEOREM_STATEMENT.md,historical_paper_packages,5,Exact Classification from Order 34 through Order 46 | Setting | Interval theorem | Finite-state theorem behind part 1 | Correct terminal total,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/03_reference_phase/COMPUTER_ASSISTED_BOUNDARY.md,historical_paper_packages,5,Computer-Assisted Boundary | Logical status | Optional verification | Exact finite object | What is not claimed,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/03_reference_phase/DEPENDENCIES.md,historical_paper_packages,5,Dependencies | Mathematical dependency graph | Imported facts | Exact provenance | Downstream use,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/03_reference_phase/FULL_PROOF.md,historical_paper_packages,7,Full Proof | 1. The canonical fiber | 2. Exact characteristic equation | 3. The endpoint value | 4. Global maximality and uniqueness | 5. Finite rings | 6. Gap-four identification,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/03_reference_phase/PROOF_OVERVIEW.md,historical_paper_packages,7,Proof Overview | 1. Fix one Floquet convention | 2. Reduce the determinant | 3. Prove the sharp edge | 4. Interpret the reference gap | Evidence pattern | Publication placement,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/03_reference_phase/REFEREE_CHECKLIST.md,historical_paper_packages,2,Referee Checklist | Referee recomputation,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/03_reference_phase/THEOREM_STATEMENT.md,historical_paper_packages,5,The Period-Eight Reference Phase | Canonical convention | Theorem | Structural proposition | Graph-theoretic meaning,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/04_charge_sector/COMPUTER_ASSISTED_BOUNDARY.md,historical_paper_packages,4,Computer-Assisted Boundary | Logical status | Finite exact object | Scope boundary,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/04_charge_sector/DEPENDENCIES.md,historical_paper_packages,5,Dependencies | Mathematical dependency graph | Upstream mathematical input | Exact provenance | Downstream use,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/04_charge_sector/FULL_PROOF.md,historical_paper_packages,6,Full Proof | 1. Flux lifts | 2. Gap and charge identities | 3. The four reference sectors | 4. One oriented gap | 5. Composition,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/04_charge_sector/PROOF_OVERVIEW.md,historical_paper_packages,7,Proof Overview | 1. Gaps partition the cycle | 2. Periodicity imposes parity | 3. Endpoints determine the sector | 4. Concatenation is addition | Important distinction | Publication placement,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/04_charge_sector/REFEREE_CHECKLIST.md,historical_paper_packages,2,Referee Checklist | Referee recomputation,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/04_charge_sector/THEOREM_STATEMENT.md,historical_paper_packages,4,"Gap, Charge, and Translation Sectors | Definitions | Theorem | Consequence for G6 slips",,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/05_g6_edge/COMPUTER_ASSISTED_BOUNDARY.md,historical_paper_packages,6,Computer-Assisted Boundary | Human mathematics before computation | Exact finite objects verified by machine | Producer and independent verification | Why the verification proves the theorem | Boundary and nonclaims,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/05_g6_edge/DEPENDENCIES.md,historical_paper_packages,5,Dependencies | Mathematical dependency graph | Essential upstream theorems | Exact provenance | Downstream use,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/05_g6_edge/ESSENTIAL_SPECTRUM_LEMMA.md,historical_paper_packages,8,"Essential Spectrum and Tail Matching for the G6 Interface | Lemma | Proof | 1. Boundedness, self-adjointness, and finite range | 2. Decoupling the two periodic tails | 3. A periodic half-line has the whole-line essential spectrum | 4. Discreteness above the bulk edge | 5. Exponential tails and the matching condition",,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/05_g6_edge/FULL_PROOF.md,historical_paper_packages,6,Full Proof | 1. Bulk hyperbolicity and the essential spectrum | 2. Coordinate-free physical matching | 3. Realization and algebraic identification of `c6` | 4. Complete exclusion above `c6` | 5. Rank-two symmetry and the negative branch,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/05_g6_edge/PROOF_OVERVIEW.md,historical_paper_packages,8,Proof Overview | Lemma A: bulk hyperbolicity | Lemma B: physical matching | Lemma C: complete candidate exclusion | Lemma D: physical realization | Rank two and the negative branch | Proof architecture | Publication placement,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/05_g6_edge/REFEREE_CHECKLIST.md,historical_paper_packages,2,Referee Checklist | Referee focus points,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/05_g6_edge/THEOREM_STATEMENT.md,historical_paper_packages,4,The Elementary G6 Spectral Edge | Operator and algebraic constant | Theorem | Symmetry statement,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/06_single_gap/COMPUTER_ASSISTED_BOUNDARY.md,historical_paper_packages,6,Computer-Assisted Boundary | Analytic part | Inherited computer-assisted input | Exact verification of the corollary | Mathematical consequence | Nonclaims,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/06_single_gap/DEPENDENCIES.md,historical_paper_packages,5,Dependencies | Mathematical dependency graph | Essential inputs | Exact provenance | Downstream use,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/06_single_gap/FULL_PROOF.md,historical_paper_packages,11,"Full Proof | 1. Symmetry reductions | 2. Exact witnesses for the six small gaps | Gap 1 | Gap 2 | Gap 3 | Gap 5 | Gap 7 | Gap 8 | 3. One fixed witness for every `g>=9` | 4. Equality, exclusion of gap four, and completion",,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/06_single_gap/PROOF_OVERVIEW.md,historical_paper_packages,8,Proof Overview | 1. Remove lift and orientation choices | 2. Convert a vector into an exact spectral lower bound | 3. Close the six small gaps | 4. Close every large gap with one vector | 5. Insert the equality case | Proof architecture | Publication placement,,headings_and_status_scan_not_full_semantic_review
research/paper/proof_completion/06_single_gap/REFEREE_CHECKLIST.md,historical_paper_packages,2,Referee Checklist | Referee recomputation,,headings_and_status_scan_not_full_semantic_review
